date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used
1/22/2019,2019,1,4,keppetipola,keppetipola,chili,150,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/22/2019,2019,1,4,keppetipola,keppetipola,eggplants,60.90909091,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/22/2019,2019,1,4,keppetipola,keppetipola,pumpkin,37.5,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/22/2019,2019,1,4,keppetipola,keppetipola,tomatoes,39.5,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,beans,80,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,cabbage,43,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,carrots,109,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,chili,148,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/22/2019,2019,1,4,meegoda,meegoda,eggplants,67,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,pumpkin,18.6,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,snake gourd,58.33333333,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/22/2019,2019,1,4,meegoda,meegoda,tomatoes,61,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,beans,76,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,cabbage,39,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,carrots,88,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,chili,212,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,eggplants,60,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,pumpkin,34,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,snake gourd,51,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,tomatoes,48,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/22/2019,2019,1,4,puttalam,puttalam,cabbage,29,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/22/2019,2019,1,4,puttalam,puttalam,chili,134,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/22/2019,2019,1,4,puttalam,puttalam,snake gourd,45,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,beans,63,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,cabbage,27,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,carrots,106,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,chili,216,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/22/2019,2019,1,4,thambuththegama,thambuththegama,eggplants,43,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,pumpkin,23,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,snake gourd,43,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/22/2019,2019,1,4,thambuththegama,thambuththegama,tomatoes,45,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,colombo,colombo,beans,62.5,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,colombo,colombo,cabbage,30,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,colombo,colombo,carrots,75.83333333,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,colombo,colombo,chili,179.1666667,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,colombo,colombo,eggplants,37,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,colombo,colombo,pumpkin,15.58333333,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,colombo,colombo,snake gourd,40.41666667,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,colombo,colombo,tomatoes,39.16666667,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,beans,62,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,cabbage,22.4,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,carrots,70,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,chili,196,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,dambulla,dambulla,eggplants,26,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,pumpkin,13,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,snake gourd,39.4,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,dambulla,dambulla,tomatoes,37.8,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,kandy,kandy,beans,65,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,kandy,kandy,cabbage,32,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,kandy,kandy,carrots,75,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,kandy,kandy,chili,204,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,kandy,kandy,eggplants,42,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,kandy,kandy,pumpkin,35,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,kandy,kandy,snake gourd,42,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,kandy,kandy,tomatoes,38,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,keppetipola,keppetipola,beans,55,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,keppetipola,keppetipola,cabbage,22.5,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,keppetipola,keppetipola,carrots,55,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,keppetipola,keppetipola,chili,148,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,keppetipola,keppetipola,eggplants,42,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,keppetipola,keppetipola,pumpkin,35,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,keppetipola,keppetipola,tomatoes,31,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,beans,83,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,cabbage,40,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,carrots,99,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,chili,206,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,meegoda,meegoda,eggplants,50,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,pumpkin,18.6,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,snake gourd,51.66666667,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,meegoda,meegoda,tomatoes,47,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,beans,52,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,cabbage,37,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,carrots,68,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,chili,170,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,eggplants,40,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,pumpkin,34,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,snake gourd,51,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,nuwaraeliya,nuwaraeliya,tomatoes,37,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
1/29/2019,2019,1,5,puttalam,puttalam,cabbage,23,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,puttalam,puttalam,chili,158,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,puttalam,puttalam,snake gourd,45,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,beans,52,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,cabbage,23,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,carrots,88,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,chili,260,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
1/29/2019,2019,1,5,thambuththegama,thambuththegama,eggplants,26,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,pumpkin,16,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,snake gourd,33,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
1/29/2019,2019,1,5,thambuththegama,thambuththegama,tomatoes,36,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,colombo,colombo,beans,48.33333333,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,colombo,colombo,cabbage,18,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,colombo,colombo,carrots,70.83333333,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,colombo,colombo,chili,153.3333333,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,colombo,colombo,eggplants,34.66666667,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,colombo,colombo,pumpkin,13.75,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,colombo,colombo,snake gourd,38.33333333,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,colombo,colombo,tomatoes,37.91666667,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,beans,65,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,cabbage,13.4,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,carrots,74,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,chili,122,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,dambulla,dambulla,eggplants,30,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,pumpkin,12,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,snake gourd,42,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,dambulla,dambulla,tomatoes,35,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,kandy,kandy,beans,65,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,kandy,kandy,cabbage,30,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,kandy,kandy,carrots,75,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,kandy,kandy,chili,204,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,kandy,kandy,eggplants,52,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,kandy,kandy,pumpkin,35,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,kandy,kandy,snake gourd,45,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,kandy,kandy,tomatoes,47,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,keppetipola,keppetipola,beans,55,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,keppetipola,keppetipola,cabbage,21,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,keppetipola,keppetipola,carrots,52.5,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,keppetipola,keppetipola,chili,117,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,keppetipola,keppetipola,eggplants,35,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,keppetipola,keppetipola,pumpkin,34,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,keppetipola,keppetipola,tomatoes,32,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,beans,69,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,cabbage,34,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,carrots,88,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,chili,138,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,meegoda,meegoda,eggplants,42,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,pumpkin,20,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,snake gourd,31.66666667,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,meegoda,meegoda,tomatoes,42,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,beans,56,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,cabbage,27,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,carrots,76,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,chili,166,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,eggplants,33,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,pumpkin,34,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,snake gourd,52,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,nuwaraeliya,nuwaraeliya,tomatoes,33,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/5/2019,2019,2,6,puttalam,puttalam,cabbage,13,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,puttalam,puttalam,chili,144,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,puttalam,puttalam,snake gourd,35,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,beans,55,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,cabbage,25,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,carrots,92,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,chili,162,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/5/2019,2019,2,6,thambuththegama,thambuththegama,eggplants,24,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,pumpkin,21,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,snake gourd,34,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/5/2019,2019,2,6,thambuththegama,thambuththegama,tomatoes,29,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,colombo,colombo,beans,61.66666667,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,colombo,colombo,cabbage,15.8,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,colombo,colombo,carrots,66.66666667,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/12/2019,2019,2,7,colombo,colombo,chili,150,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,colombo,colombo,eggplants,47.33333333,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/12/2019,2019,2,7,colombo,colombo,pumpkin,12.91666667,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/12/2019,2019,2,7,colombo,colombo,snake gourd,44.58333333,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/12/2019,2019,2,7,colombo,colombo,tomatoes,37.5,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,beans,64,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,cabbage,19,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,carrots,72,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,chili,166,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,dambulla,dambulla,eggplants,30,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,pumpkin,17.4,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,snake gourd,33,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/12/2019,2019,2,7,dambulla,dambulla,tomatoes,28.4,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,kandy,kandy,beans,75,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,kandy,kandy,cabbage,27,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,kandy,kandy,carrots,95,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/12/2019,2019,2,7,kandy,kandy,chili,236,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,kandy,kandy,eggplants,42,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/12/2019,2019,2,7,kandy,kandy,pumpkin,38,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/12/2019,2019,2,7,kandy,kandy,snake gourd,52,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/12/2019,2019,2,7,kandy,kandy,tomatoes,45,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,keppetipola,keppetipola,beans,64.5,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,keppetipola,keppetipola,cabbage,17.5,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,keppetipola,keppetipola,carrots,55,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/12/2019,2019,2,7,keppetipola,keppetipola,chili,119,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,keppetipola,keppetipola,eggplants,35,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/12/2019,2019,2,7,keppetipola,keppetipola,pumpkin,36,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/12/2019,2019,2,7,keppetipola,keppetipola,tomatoes,27.5,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,beans,87.5,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,cabbage,37,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,carrots,91,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,chili,204,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,meegoda,meegoda,eggplants,45,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,pumpkin,18.4,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,snake gourd,41.66666667,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/12/2019,2019,2,7,meegoda,meegoda,tomatoes,40,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,beans,56,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,cabbage,20,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,carrots,68,Maha,1,3553,80767,22.73,3553,80767,22.73205742,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,chili,176,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,eggplants,33,Maha,1,9877,134863,13.65,9877,134863,13.65424724,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,pumpkin,34,Maha,1,6863,97473,14.2,6863,97473,14.20268104,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,snake gourd,52,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/12/2019,2019,2,7,nuwaraeliya,nuwaraeliya,tomatoes,33,Maha,1,5869,77916,13.28,5869,77916,13.27585619,,,,annual
2/12/2019,2019,2,7,puttalam,puttalam,cabbage,12.6,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
2/12/2019,2019,2,7,puttalam,puttalam,chili,130,Maha,1,11000,60593,5.51,10981,60593,5.517985612,6611,33838,5.118438965,seasonal
2/12/2019,2019,2,7,puttalam,puttalam,snake gourd,29,Maha,1,2361,29806,12.62,2361,29806,12.62431173,,,,annual
2/12/2019,2019,2,7,thambuththegama,thambuththegama,beans,72,Maha,1,6461,65450,10.13,6461,65450,10.13001083,,,,annual
2/12/2019,2019,2,7,thambuththegama,thambuththegama,cabbage,21,Maha,1,4153,116577,28.07,4153,116577,28.07055141,,,,annual
