date,year,month,week_number,district,market,crop,price_rs_kg,season,season_encoded,extent_ha,production_t,yield_t_per_ha,annual_extent_ha,annual_production_t,annual_yield_t_per_ha,seasonal_extent_ha,seasonal_production_t,seasonal_yield_t_per_ha,agstat_source_used,temp_mean,rainfall_total,rain_sum,wind_max,inflation_rate,inflation_mom_change
1/15/2019,2019,1,3,dambulla,dambulla,snake gourd,49.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,dambulla,dambulla,tomatoes,56.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,beans,115.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,cabbage,44.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,carrots,75.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,chili,284.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,eggplants,85.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,pumpkin,22.4,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,snake gourd,55.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,kandy,kandy,tomatoes,55.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,21.6,2.8,2.8,11.714285714285714,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,beans,113.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,cabbage,27.5,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,carrots,49.44444444,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,chili,207.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,eggplants,79.5,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,pumpkin,35.5,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,keppetipola,keppetipola,tomatoes,45.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,beans,130.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,cabbage,53.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,carrots,92.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,chili,228.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,eggplants,96.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,pumpkin,21.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,snake gourd,58.33333333,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,meegoda,meegoda,tomatoes,59.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,beans,110.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,cabbage,39.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,carrots,67.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,chili,248.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,eggplants,76.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,pumpkin,34.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,snake gourd,55.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,nuwaraeliya,nuwaraeliya,tomatoes,48.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,puttalam,puttalam,cabbage,32.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.4,1.0,1.0,18.642857142857142,3.7,0.0
1/15/2019,2019,1,3,puttalam,puttalam,chili,222.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.4,1.0,1.0,18.642857142857142,3.7,0.0
1/15/2019,2019,1,3,puttalam,puttalam,snake gourd,45.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.4,1.0,1.0,18.642857142857142,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,beans,76.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,cabbage,35.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,carrots,84.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,chili,234.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,eggplants,68.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,pumpkin,14.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,snake gourd,43.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/15/2019,2019,1,3,thambuththegama,thambuththegama,tomatoes,47.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,beans,72.5,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,cabbage,30.76923077,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,carrots,70.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,chili,155.8333333,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,eggplants,58.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,pumpkin,16.15384615,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,snake gourd,45.83333333,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,colombo,colombo,tomatoes,55.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,27.37142857142857,4.0,4.0,11.228571428571428,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,beans,68.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,cabbage,29.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,carrots,74.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,chili,192.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,eggplants,55.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,pumpkin,12.8,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,snake gourd,43.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,dambulla,dambulla,tomatoes,50.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,beans,75.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,cabbage,32.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,carrots,105.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,chili,220.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,eggplants,57.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,pumpkin,30.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,snake gourd,48.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,kandy,kandy,tomatoes,45.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,23.385714285714283,0.0,0.0,7.814285714285715,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,beans,52.5,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,cabbage,23.5,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,carrots,63.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,chili,150.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,eggplants,60.90909091,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,pumpkin,37.5,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,keppetipola,keppetipola,tomatoes,39.5,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,beans,80.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,cabbage,43.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,carrots,109.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,chili,148.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,eggplants,67.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,pumpkin,18.6,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,snake gourd,58.33333333,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,meegoda,meegoda,tomatoes,61.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,beans,76.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,cabbage,39.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,carrots,88.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,chili,212.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,eggplants,60.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,pumpkin,34.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,snake gourd,51.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,nuwaraeliya,nuwaraeliya,tomatoes,48.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,puttalam,puttalam,cabbage,29.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,26.5,0.0,0.0,14.342857142857143,3.7,0.0
1/22/2019,2019,1,4,puttalam,puttalam,chili,134.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,26.5,0.0,0.0,14.342857142857143,3.7,0.0
1/22/2019,2019,1,4,puttalam,puttalam,snake gourd,45.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,26.5,0.0,0.0,14.342857142857143,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,beans,63.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,cabbage,27.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,carrots,106.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,chili,216.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,eggplants,43.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,pumpkin,23.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,snake gourd,43.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/22/2019,2019,1,4,thambuththegama,thambuththegama,tomatoes,45.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,beans,62.5,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,cabbage,30.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,carrots,75.83333333,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,chili,179.1666667,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,eggplants,37.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,pumpkin,15.58333333,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,snake gourd,40.41666667,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,colombo,colombo,tomatoes,39.16666667,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,28.214285714285715,5.2,5.2,11.985714285714286,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,beans,62.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,cabbage,22.4,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,carrots,70.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,chili,196.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,eggplants,26.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,pumpkin,13.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,snake gourd,39.4,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,dambulla,dambulla,tomatoes,37.8,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,beans,65.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,cabbage,32.0,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,carrots,75.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,chili,204.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,eggplants,42.0,Maha,1,9877,134863,13.65,9877.0,134863.0,13.65424724,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,pumpkin,35.0,Maha,1,6863,97473,14.2,6863.0,97473.0,14.20268104,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,snake gourd,42.0,Maha,1,2361,29806,12.62,2361.0,29806.0,12.62431173,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,kandy,kandy,tomatoes,38.0,Maha,1,5869,77916,13.28,5869.0,77916.0,13.27585619,,,,annual,23.228571428571428,2.9000000000000004,2.9000000000000004,12.671428571428573,3.7,0.0
1/29/2019,2019,1,5,keppetipola,keppetipola,beans,55.0,Maha,1,6461,65450,10.13,6461.0,65450.0,10.13001083,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,keppetipola,keppetipola,cabbage,22.5,Maha,1,4153,116577,28.07,4153.0,116577.0,28.07055141,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,keppetipola,keppetipola,carrots,55.0,Maha,1,3553,80767,22.73,3553.0,80767.0,22.73205742,,,,annual,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
1/29/2019,2019,1,5,keppetipola,keppetipola,chili,148.0,Maha,1,11000,60593,5.51,10981.0,60593.0,5.517985612,6611.0,33838.0,5.118438965,seasonal,25.492524988497816,0.0,0.0,13.6260315447435,3.7,0.0
