image_path,district,season,crop_type,ph,nitrogen,phosphorus,potassium,moisture,organicMatter
images/sample_1056.ppm,Colombo,Yala,Chilli,5.22,137.32,12.56,108.97,52.24,1.12
images/sample_1057.ppm,Matale,Yala,Banana,5.82,153.82,33.89,75.26,30.5,5.33
images/sample_1058.ppm,Kandy,Yala,Chilli,5.03,114.94,21.4,66.14,26.83,2.59
images/sample_1059.ppm,Anuradhapura,Yala,Cabbage,6.56,158.33,28.16,76.85,40.98,4.59
images/sample_1060.ppm,Ratnapura,Maha,Banana,6.15,157.9,25.94,88.4,38.98,4.57
images/sample_1061.ppm,Hambantota,Maha,Chilli,5.32,93.05,19.11,74.05,28.02,1.38
images/sample_1062.ppm,Vavuniya,Yala,Tomato,5.14,131.06,32.0,65.56,29.66,4.0
images/sample_1063.ppm,Batticaloa,Inter-monsoon,Tomato,5.26,172.52,21.78,105.33,51.42,2.79
images/sample_1064.ppm,Jaffna,Yala,Banana,6.83,122.52,20.72,73.29,35.76,2.35
images/sample_1065.ppm,Jaffna,Maha,Tomato,5.32,107.97,33.97,53.47,17.75,4.73
images/sample_1066.ppm,Ampara,Maha,Chilli,5.11,118.75,15.9,64.95,26.97,2.17
images/sample_1067.ppm,Kegalle,Maha,Paddy,7.16,85.87,19.28,48.33,14.63,2.61
images/sample_1068.ppm,Matale,Maha,Cabbage,7.11,171.59,38.55,87.04,38.91,6.21
images/sample_1069.ppm,Batticaloa,Inter-monsoon,Carrot,6.66,134.32,16.98,94.39,45.27,1.88
images/sample_1070.ppm,Nuwara Eliya,Inter-monsoon,Carrot,6.1,169.76,22.65,108.95,55.83,2.93
images/sample_1071.ppm,Hambantota,Maha,Banana,7.16,72.2,19.35,66.85,20.27,1.06
images/sample_1072.ppm,Badulla,Maha,Cabbage,6.31,149.61,25.42,101.25,50.34,2.66
images/sample_1073.ppm,Mullaitivu,Inter-monsoon,Potato,5.81,104.73,12.87,60.97,23.03,1.45
images/sample_1074.ppm,Badulla,Maha,Paddy,5.58,180.61,30.71,98.98,55.39,3.33
images/sample_1075.ppm,Mannar,Maha,Carrot,6.6,129.34,15.17,95.27,40.15,1.83
images/sample_1076.ppm,Kandy,Maha,Maize,6.75,120.13,19.87,73.63,32.94,2.33
images/sample_1077.ppm,Ratnapura,Inter-monsoon,Maize,6.15,154.28,23.46,89.43,41.24,3.95
images/sample_1078.ppm,Jaffna,Inter-monsoon,Maize,6.14,146.87,38.24,81.34,33.3,5.01
images/sample_1079.ppm,Kegalle,Yala,Potato,7.64,128.64,8.51,80.54,41.6,1.11
images/sample_1080.ppm,Vavuniya,Yala,Carrot,7.5,194.36,38.09,102.88,57.29,5.7
images/sample_1081.ppm,Hambantota,Yala,Potato,6.88,75.73,17.5,42.71,13.79,1.05
images/sample_1082.ppm,Kandy,Inter-monsoon,Carrot,6.77,117.78,44.7,36.75,14.03,6.15
images/sample_1083.ppm,Ratnapura,Maha,Cabbage,7.28,121.17,44.75,54.9,19.71,6.01
images/sample_1084.ppm,Kilinochchi,Maha,Tomato,7.79,154.54,13.54,120.67,55.88,2.03
images/sample_1085.ppm,Galle,Yala,Tomato,5.96,114.09,31.05,49.88,12.6,5.52
images/sample_1086.ppm,Kurunegala,Inter-monsoon,Maize,5.13,89.68,15.22,52.6,16.54,2.1
images/sample_1087.ppm,Jaffna,Yala,Maize,6.01,157.67,22.12,100.38,50.45,3.05
images/sample_1088.ppm,Matale,Yala,Banana,6.33,201.53,39.66,113.0,54.49,5.82
images/sample_1089.ppm,Matale,Inter-monsoon,Chilli,5.48,150.79,34.56,74.78,27.93,5.59
images/sample_1090.ppm,Anuradhapura,Maha,Maize,5.25,170.41,37.28,92.02,39.37,6.3
images/sample_1091.ppm,Puttalam,Yala,Cabbage,5.22,178.06,26.25,116.85,57.86,3.09
images/sample_1092.ppm,Kurunegala,Maha,Banana,5.68,145.51,26.09,89.78,38.63,3.4
images/sample_1093.ppm,Trincomalee,Maha,Cabbage,5.58,199.14,36.56,104.78,55.5,5.56
images/sample_1094.ppm,Mullaitivu,Yala,Tomato,6.18,67.16,15.11,36.21,12.39,1.39
images/sample_1095.ppm,Jaffna,Maha,Tomato,6.53,161.52,29.2,103.18,46.54,3.31
images/sample_1096.ppm,Kurunegala,Yala,Cabbage,5.98,146.02,17.94,96.27,43.65,2.88
images/sample_1097.ppm,Matara,Maha,Carrot,7.71,165.86,35.61,91.2,44.1,5.68
images/sample_1098.ppm,Matara,Maha,Banana,5.38,184.92,25.64,110.69,56.27,3.77
images/sample_1099.ppm,Mannar,Maha,Banana,5.53,144.3,20.17,113.2,51.76,1.25
images/sample_1100.ppm,Anuradhapura,Inter-monsoon,Potato,6.79,141.7,22.94,78.48,36.62,2.91
images/sample_1101.ppm,Matara,Yala,Paddy,7.73,105.75,28.07,43.12,15.03,4.03
images/sample_1102.ppm,Kurunegala,Maha,Tomato,5.41,95.74,34.9,56.85,13.34,4.08
images/sample_1103.ppm,Puttalam,Maha,Potato,7.54,139.4,44.15,52.36,23.55,6.33
images/sample_1104.ppm,Gampaha,Yala,Maize,5.67,103.29,25.56,47.15,18.24,3.12
images/sample_1105.ppm,Vavuniya,Inter-monsoon,Potato,6.97,124.56,19.29,61.3,26.36,3.14
images/sample_1106.ppm,Mannar,Maha,Banana,6.33,128.76,14.09,72.75,36.84,1.99
images/sample_1107.ppm,Matale,Yala,Maize,6.51,124.14,39.13,66.99,22.43,5.37
images/sample_1108.ppm,Kalutara,Yala,Tomato,7.67,144.33,36.74,62.6,25.44,5.18
images/sample_1109.ppm,Anuradhapura,Maha,Banana,6.55,178.99,32.33,105.55,49.3,3.98
images/sample_1110.ppm,Vavuniya,Maha,Potato,5.09,145.49,21.73,76.04,38.42,3.64
images/sample_1111.ppm,Kandy,Maha,Banana,7.1,131.27,24.84,72.21,33.22,2.72
images/sample_1112.ppm,Batticaloa,Inter-monsoon,Paddy,5.99,128.19,14.86,87.23,36.38,2.01
images/sample_1113.ppm,Batticaloa,Yala,Paddy,5.43,130.52,30.92,68.42,29.39,3.65
images/sample_1114.ppm,Matara,Inter-monsoon,Paddy,6.49,188.72,42.01,105.1,52.41,5.8
images/sample_1115.ppm,Mannar,Maha,Chilli,5.28,152.15,25.09,98.28,47.44,3.43
images/sample_1116.ppm,Colombo,Inter-monsoon,Maize,5.2,124.12,32.16,58.29,15.28,5.26
images/sample_1117.ppm,Kegalle,Yala,Tomato,7.02,108.68,18.43,55.65,24.15,1.8
images/sample_1118.ppm,Puttalam,Yala,Chilli,5.07,142.79,41.35,59.11,25.9,5.75
images/sample_1119.ppm,Jaffna,Inter-monsoon,Tomato,5.05,111.13,23.31,52.44,19.47,3.35
images/sample_1120.ppm,Galle,Yala,Cabbage,6.32,87.76,13.16,61.94,28.0,1.1
images/sample_1121.ppm,Gampaha,Maha,Paddy,7.22,177.81,33.85,91.13,49.48,4.5
images/sample_1122.ppm,Kalutara,Yala,Chilli,7.06,123.39,29.69,74.29,27.04,3.29
images/sample_1123.ppm,Colombo,Yala,Paddy,7.09,173.45,32.25,92.25,47.73,5.26
images/sample_1124.ppm,Colombo,Yala,Cabbage,5.16,164.79,30.64,110.03,52.36,3.39
images/sample_1125.ppm,Galle,Yala,Paddy,7.39,168.76,42.49,93.07,41.58,5.63
images/sample_1126.ppm,Polonnaruwa,Yala,Maize,7.44,82.07,16.23,44.51,15.47,2.11
images/sample_1127.ppm,Puttalam,Yala,Maize,7.7,118.14,13.68,74.02,36.81,1.85
images/sample_1128.ppm,Jaffna,Maha,Potato,5.57,96.98,22.74,39.23,15.43,3.52
images/sample_1129.ppm,Galle,Yala,Tomato,7.49,188.98,29.6,108.78,50.88,4.83
images/sample_1130.ppm,Matara,Yala,Paddy,5.34,154.38,31.06,102.26,48.5,3.81
images/sample_1131.ppm,Anuradhapura,Inter-monsoon,Carrot,5.92,130.64,28.46,87.21,33.6,3.75
images/sample_1132.ppm,Kalutara,Yala,Cabbage,5.21,123.03,23.0,82.02,32.28,2.8
images/sample_1133.ppm,Kurunegala,Maha,Carrot,5.87,189.17,32.97,100.3,49.48,5.16
images/sample_1134.ppm,Polonnaruwa,Inter-monsoon,Maize,6.89,116.38,20.21,72.93,25.99,2.93
images/sample_1135.ppm,Kilinochchi,Yala,Chilli,6.91,154.21,38.69,72.47,32.73,5.76
images/sample_1136.ppm,Kandy,Inter-monsoon,Chilli,7.53,185.0,42.07,98.26,53.55,5.99
images/sample_1137.ppm,Colombo,Inter-monsoon,Cabbage,5.11,177.35,19.98,107.16,53.99,3.0
images/sample_1138.ppm,Polonnaruwa,Inter-monsoon,Tomato,6.39,129.69,17.18,81.42,43.71,1.96
images/sample_1139.ppm,Batticaloa,Yala,Paddy,7.01,110.67,9.02,77.8,35.86,1.33
images/sample_1140.ppm,Kilinochchi,Inter-monsoon,Banana,7.71,169.44,33.88,89.28,40.65,6.01
images/sample_1141.ppm,Vavuniya,Inter-monsoon,Chilli,5.91,170.65,33.3,104.8,46.66,5.75
images/sample_1142.ppm,Galle,Inter-monsoon,Maize,7.4,133.18,33.55,76.41,31.85,4.52
images/sample_1143.ppm,Kurunegala,Inter-monsoon,Cabbage,7.65,151.03,27.74,69.27,31.53,4.78
images/sample_1144.ppm,Hambantota,Inter-monsoon,Tomato,5.2,169.28,25.14,104.99,52.8,3.89
images/sample_1145.ppm,Kilinochchi,Inter-monsoon,Paddy,7.78,143.54,28.98,72.49,32.82,3.88
images/sample_1146.ppm,Batticaloa,Yala,Carrot,7.01,151.13,19.91,82.31,41.08,2.94
images/sample_1147.ppm,Matale,Maha,Paddy,5.57,174.69,33.0,101.61,48.84,5.35
images/sample_1148.ppm,Kilinochchi,Maha,Potato,5.87,167.34,28.4,85.48,44.68,3.92
images/sample_1149.ppm,Matara,Maha,Cabbage,5.57,162.32,22.62,115.4,54.22,1.79
images/sample_1150.ppm,Batticaloa,Maha,Banana,5.97,113.2,27.59,56.64,26.06,2.84
images/sample_1151.ppm,Badulla,Yala,Tomato,6.7,125.23,21.26,79.67,39.79,1.55
images/sample_1152.ppm,Anuradhapura,Yala,Tomato,7.01,123.72,34.94,49.09,14.65,5.01
images/sample_1153.ppm,Ampara,Maha,Cabbage,7.74,198.83,37.74,111.33,56.81,5.63
images/sample_1154.ppm,Colombo,Maha,Tomato,7.68,143.27,21.31,99.51,43.81,1.82
images/sample_1155.ppm,Kalutara,Maha,Banana,7.71,122.95,26.17,52.81,23.08,4.15
images/sample_1156.ppm,Trincomalee,Inter-monsoon,Cabbage,6.18,118.61,19.26,79.74,37.61,1.47
images/sample_1157.ppm,Ratnapura,Maha,Carrot,5.02,175.37,39.08,90.55,44.7,5.87
images/sample_1158.ppm,Kandy,Maha,Banana,6.73,130.97,24.47,74.66,31.78,2.9
images/sample_1159.ppm,Polonnaruwa,Maha,Potato,5.05,96.87,21.69,58.73,17.39,3.43
images/sample_1160.ppm,Moneragala,Maha,Potato,7.43,138.75,30.96,75.32,25.95,4.48
images/sample_1161.ppm,Kandy,Yala,Paddy,6.83,127.94,16.79,102.04,45.74,1.32
images/sample_1162.ppm,Matale,Inter-monsoon,Banana,6.85,200.08,37.33,114.06,55.05,6.24
images/sample_1163.ppm,Mannar,Maha,Chilli,5.51,167.96,35.04,82.07,36.86,5.24
images/sample_1164.ppm,Ratnapura,Maha,Paddy,5.27,166.16,36.81,72.95,33.7,5.87
images/sample_1165.ppm,Nuwara Eliya,Inter-monsoon,Banana,5.06,126.4,27.92,85.64,32.98,2.9
images/sample_1166.ppm,Nuwara Eliya,Yala,Tomato,7.73,189.77,31.45,119.89,57.19,3.5
images/sample_1167.ppm,Galle,Maha,Potato,7.8,136.0,18.12,86.7,39.81,2.54
images/sample_1168.ppm,Batticaloa,Maha,Banana,6.39,182.26,35.04,103.02,46.12,5.21
images/sample_1169.ppm,Vavuniya,Maha,Carrot,6.58,127.79,38.29,69.32,27.75,4.81
images/sample_1170.ppm,Kandy,Yala,Maize,7.03,166.2,34.44,105.52,46.5,5.22
images/sample_1171.ppm,Ampara,Yala,Potato,5.66,191.41,36.98,92.83,48.85,5.8
images/sample_1172.ppm,Gampaha,Inter-monsoon,Cabbage,6.13,131.5,35.36,59.65,25.19,4.91
images/sample_1173.ppm,Jaffna,Yala,Cabbage,4.9,102.89,11.72,80.99,31.98,1.7
images/sample_1174.ppm,Badulla,Inter-monsoon,Tomato,6.1,142.54,13.3,92.82,51.78,1.19
images/sample_1175.ppm,Trincomalee,Maha,Cabbage,5.84,173.91,30.31,101.99,48.75,5.17
images/sample_1176.ppm,Kalutara,Yala,Potato,6.34,165.4,28.46,105.29,48.46,4.52
images/sample_1177.ppm,Matara,Maha,Carrot,7.21,124.39,24.24,72.44,31.32,2.93
images/sample_1178.ppm,Colombo,Maha,Tomato,5.26,152.7,39.99,76.77,35.82,5.46
images/sample_1179.ppm,Ampara,Inter-monsoon,Potato,5.4,131.94,36.97,56.39,18.8,5.32
images/sample_1180.ppm,Mullaitivu,Maha,Chilli,7.03,116.7,11.39,76.84,30.68,1.34
images/sample_1181.ppm,Matale,Inter-monsoon,Tomato,6.97,162.57,22.06,94.18,46.72,2.84
images/sample_1182.ppm,Batticaloa,Yala,Chilli,5.75,131.79,11.05,87.6,39.44,1.11
images/sample_1183.ppm,Matara,Yala,Maize,5.14,128.26,29.18,68.13,28.19,3.61
images/sample_1184.ppm,Mullaitivu,Maha,Paddy,6.75,144.19,19.24,81.16,42.68,1.96
images/sample_1185.ppm,Moneragala,Inter-monsoon,Cabbage,5.69,130.3,35.41,61.17,20.56,5.65
images/sample_1186.ppm,Badulla,Inter-monsoon,Maize,5.07,175.05,43.36,77.92,38.1,6.14
images/sample_1187.ppm,Kurunegala,Inter-monsoon,Maize,6.55,93.22,11.45,65.67,20.44,1.6
images/sample_1188.ppm,Ampara,Maha,Maize,7.13,131.22,37.34,50.95,23.23,6.22
images/sample_1189.ppm,Batticaloa,Yala,Chilli,6.02,132.03,38.43,79.87,29.57,5.27
images/sample_1190.ppm,Anuradhapura,Inter-monsoon,Tomato,7.4,183.06,30.99,113.8,56.17,4.38
images/sample_1191.ppm,Polonnaruwa,Maha,Chilli,5.47,170.8,33.1,70.02,35.97,5.86
images/sample_1192.ppm,Colombo,Inter-monsoon,Cabbage,6.05,98.46,26.31,38.37,13.82,4.15
images/sample_1193.ppm,Gampaha,Yala,Tomato,5.1,117.98,20.22,63.5,23.22,2.83
images/sample_1194.ppm,Nuwara Eliya,Maha,Carrot,7.14,170.14,25.63,102.02,44.02,4.25
images/sample_1195.ppm,Matara,Maha,Banana,5.55,163.12,32.85,100.21,51.44,3.77
images/sample_1196.ppm,Ampara,Inter-monsoon,Potato,6.99,147.04,28.9,77.98,41.46,3.83
images/sample_1197.ppm,Kandy,Maha,Potato,6.36,81.6,14.03,52.94,10.73,1.75
images/sample_1198.ppm,Matale,Maha,Chilli,6.73,118.72,29.13,52.96,16.94,5.03
images/sample_1199.ppm,Kegalle,Yala,Chilli,5.11,180.46,35.42,102.24,52.19,4.27
images/sample_1200.ppm,Ampara,Yala,Cabbage,7.33,90.96,14.75,64.57,27.26,1.61
images/sample_1201.ppm,Trincomalee,Inter-monsoon,Chilli,5.29,179.4,21.61,99.14,55.66,2.97
images/sample_1202.ppm,Gampaha,Maha,Tomato,6.75,128.49,42.52,50.28,22.85,5.96
images/sample_1203.ppm,Mullaitivu,Maha,Paddy,5.64,159.6,30.57,77.15,38.0,5.03
images/sample_1204.ppm,Batticaloa,Maha,Banana,6.77,96.55,24.6,62.36,20.81,2.83
images/sample_1205.ppm,Galle,Yala,Chilli,5.97,147.14,19.82,96.8,42.84,2.03
images/sample_1206.ppm,Gampaha,Inter-monsoon,Potato,5.02,127.48,14.55,90.43,42.13,1.1
images/sample_1207.ppm,Kandy,Maha,Cabbage,7.02,150.24,36.28,68.02,26.18,6.3
images/sample_1208.ppm,Kalutara,Maha,Maize,6.98,166.27,30.18,106.14,48.16,4.81
images/sample_1209.ppm,Batticaloa,Maha,Potato,5.11,127.18,41.82,52.23,12.57,6.2
images/sample_1210.ppm,Batticaloa,Maha,Carrot,5.69,124.61,41.36,46.9,15.79,5.4
images/sample_1211.ppm,Kurunegala,Inter-monsoon,Chilli,7.16,157.21,30.35,84.23,37.29,5.37
images/sample_1212.ppm,Matara,Maha,Tomato,6.26,139.99,44.28,64.47,18.69,5.91
images/sample_1213.ppm,Ratnapura,Inter-monsoon,Carrot,7.5,141.61,39.6,55.46,21.69,6.06
images/sample_1214.ppm,Badulla,Yala,Tomato,6.68,132.75,31.16,52.95,17.26,5.53
images/sample_1215.ppm,Polonnaruwa,Maha,Tomato,7.71,95.86,12.34,53.55,23.55,1.72
images/sample_1216.ppm,Matale,Maha,Maize,4.98,161.52,24.78,95.43,42.61,3.53
images/sample_1217.ppm,Kurunegala,Yala,Chilli,7.01,112.75,10.31,89.44,35.9,1.44
images/sample_1218.ppm,Kilinochchi,Inter-monsoon,Cabbage,6.23,198.14,39.41,111.26,53.59,6.29
images/sample_1219.ppm,Matara,Yala,Chilli,6.46,116.6,18.99,82.91,42.32,1.16
images/sample_1220.ppm,Matale,Yala,Carrot,5.1,129.22,12.46,101.54,43.48,1.64
images/sample_1221.ppm,Colombo,Yala,Cabbage,6.47,181.74,31.2,96.68,50.12,5.31
images/sample_1222.ppm,Matara,Inter-monsoon,Tomato,5.62,146.19,21.03,91.22,38.85,3.37
images/sample_1223.ppm,Colombo,Inter-monsoon,Carrot,5.09,195.86,41.47,96.48,46.06,6.18
images/sample_1224.ppm,Gampaha,Yala,Chilli,5.9,139.72,14.55,106.25,53.33,1.11
images/sample_1225.ppm,Ampara,Inter-monsoon,Banana,5.49,114.2,14.41,77.85,30.55,2.3
images/sample_1226.ppm,Galle,Maha,Tomato,5.16,115.83,42.51,41.96,17.82,5.76
images/sample_1227.ppm,Mannar,Inter-monsoon,Carrot,5.16,104.71,27.06,47.6,12.19,4.47
images/sample_1228.ppm,Matara,Inter-monsoon,Maize,6.76,168.05,29.24,100.49,53.56,3.58
images/sample_1229.ppm,Moneragala,Inter-monsoon,Potato,7.48,158.65,29.06,92.72,48.99,3.64
images/sample_1230.ppm,Kalutara,Inter-monsoon,Cabbage,6.02,127.64,18.68,99.95,46.98,1.22
images/sample_1231.ppm,Moneragala,Yala,Tomato,6.51,136.38,19.7,102.71,50.32,1.19
images/sample_1232.ppm,Kalutara,Yala,Paddy,6.47,93.62,26.85,49.1,15.81,3.66
images/sample_1233.ppm,Gampaha,Yala,Maize,5.33,67.75,10.4,34.9,13.23,1.44
images/sample_1234.ppm,Jaffna,Maha,Tomato,7.6,172.16,32.21,111.92,55.61,3.62
images/sample_1235.ppm,Nuwara Eliya,Yala,Cabbage,6.24,168.09,22.72,103.5,55.49,3.18
images/sample_1236.ppm,Colombo,Yala,Cabbage,5.73,176.29,25.32,108.71,51.57,4.21
images/sample_1237.ppm,Jaffna,Yala,Cabbage,6.73,144.82,18.09,104.45,54.15,1.46
images/sample_1238.ppm,Colombo,Maha,Banana,7.53,154.78,28.32,92.66,39.65,4.53
images/sample_1239.ppm,Kilinochchi,Yala,Potato,6.85,119.89,37.6,58.67,21.37,4.75
images/sample_1240.ppm,Puttalam,Maha,Paddy,6.98,169.82,23.91,97.93,52.99,3.02
images/sample_1241.ppm,Mannar,Inter-monsoon,Chilli,6.48,100.51,20.12,68.97,28.3,2.33
images/sample_1242.ppm,Puttalam,Yala,Potato,7.5,117.36,32.97,54.72,23.21,4.59
images/sample_1243.ppm,Nuwara Eliya,Inter-monsoon,Maize,5.72,132.61,30.87,73.71,36.88,3.34
images/sample_1244.ppm,Trincomalee,Yala,Tomato,7.45,191.22,32.17,110.24,54.05,5.61
images/sample_1245.ppm,Puttalam,Inter-monsoon,Chilli,5.32,94.53,13.95,67.59,26.01,1.04
images/sample_1246.ppm,Jaffna,Inter-monsoon,Paddy,5.68,162.66,32.19,89.78,42.74,3.71
images/sample_1247.ppm,Gampaha,Maha,Potato,7.73,112.89,29.57,48.78,20.28,4.3
images/sample_1248.ppm,Mannar,Maha,Paddy,6.12,85.71,28.26,44.53,10.32,3.73
images/sample_1249.ppm,Ampara,Inter-monsoon,Maize,7.49,80.92,20.81,36.03,12.38,2.25
images/sample_1250.ppm,Kalutara,Inter-monsoon,Chilli,5.12,111.49,30.48,56.75,16.86,5.0
images/sample_1251.ppm,Badulla,Yala,Banana,6.11,164.45,20.67,100.58,53.08,1.7
images/sample_1252.ppm,Anuradhapura,Yala,Banana,6.17,127.96,40.2,65.32,20.52,5.48
images/sample_1253.ppm,Galle,Inter-monsoon,Maize,4.95,131.16,39.96,76.93,26.96,5.61
images/sample_1254.ppm,Kalutara,Yala,Maize,5.04,118.54,29.48,71.14,28.12,4.1
images/sample_1255.ppm,Puttalam,Maha,Maize,5.93,116.95,16.34,82.89,35.4,1.23
images/sample_1256.ppm,Matale,Maha,Banana,7.73,90.39,23.53,62.34,24.16,1.85
images/sample_1257.ppm,Hambantota,Maha,Tomato,7.68,124.91,16.52,80.81,33.79,1.81
images/sample_1258.ppm,Kurunegala,Inter-monsoon,Paddy,5.05,173.88,43.54,89.91,37.82,5.79
images/sample_1259.ppm,Trincomalee,Yala,Maize,5.26,98.14,25.85,63.58,20.54,3.57
images/sample_1260.ppm,Anuradhapura,Maha,Chilli,6.05,89.73,21.64,58.2,19.87,2.54
images/sample_1261.ppm,Matale,Inter-monsoon,Potato,5.66,173.73,24.69,106.6,50.14,3.16
images/sample_1262.ppm,Mannar,Yala,Carrot,7.75,129.89,24.87,75.37,34.41,3.86
images/sample_1263.ppm,Vavuniya,Inter-monsoon,Cabbage,6.38,164.36,17.01,109.2,57.22,1.4
images/sample_1264.ppm,Nuwara Eliya,Yala,Carrot,5.78,164.04,27.49,107.55,48.13,2.71
images/sample_1265.ppm,Mannar,Yala,Paddy,6.17,182.89,39.65,99.33,45.19,5.83
images/sample_1266.ppm,Kurunegala,Yala,Carrot,5.3,81.39,22.55,54.21,11.54,2.26
images/sample_1267.ppm,Matara,Maha,Cabbage,5.22,140.87,21.91,83.19,38.98,2.1
images/sample_1268.ppm,Kurunegala,Inter-monsoon,Paddy,5.91,160.03,21.51,96.28,48.85,3.71
images/sample_1269.ppm,Gampaha,Maha,Potato,5.11,165.92,34.25,82.02,39.22,4.71
images/sample_1270.ppm,Batticaloa,Yala,Cabbage,6.9,148.05,15.81,96.82,52.06,2.56
images/sample_1271.ppm,Ampara,Inter-monsoon,Paddy,5.02,154.89,16.68,104.35,53.59,2.06
images/sample_1272.ppm,Kilinochchi,Inter-monsoon,Paddy,6.94,112.16,41.69,52.23,15.43,5.58
images/sample_1273.ppm,Polonnaruwa,Inter-monsoon,Banana,6.13,167.78,21.21,116.26,57.86,2.43
images/sample_1274.ppm,Anuradhapura,Inter-monsoon,Tomato,6.55,185.56,28.14,101.86,53.69,4.54
images/sample_1275.ppm,Matara,Maha,Tomato,4.98,99.23,17.79,76.46,28.05,1.87
images/sample_1276.ppm,Colombo,Yala,Banana,5.72,135.42,29.28,84.15,34.03,4.37
images/sample_1277.ppm,Gampaha,Maha,Potato,6.07,184.99,20.12,109.71,57.56,3.27
images/sample_1278.ppm,Vavuniya,Yala,Carrot,7.24,85.43,19.58,43.09,14.58,1.72
images/sample_1279.ppm,Colombo,Yala,Cabbage,6.54,62.58,21.48,42.12,10.22,1.52
images/sample_1280.ppm,Batticaloa,Yala,Maize,7.02,100.27,26.64,38.0,10.2,4.49
images/sample_1281.ppm,Matara,Maha,Chilli,7.23,173.32,28.1,114.65,56.73,3.5
images/sample_1282.ppm,Trincomalee,Maha,Tomato,6.07,104.21,43.48,39.56,11.38,5.87
images/sample_1283.ppm,Kilinochchi,Yala,Tomato,5.14,170.01,31.11,96.33,44.44,3.86
images/sample_1284.ppm,Mannar,Inter-monsoon,Potato,6.69,162.1,41.59,78.36,37.97,5.92
images/sample_1285.ppm,Badulla,Inter-monsoon,Cabbage,4.99,108.83,27.6,58.46,18.98,4.0
images/sample_1286.ppm,Polonnaruwa,Maha,Banana,6.14,134.75,24.42,65.12,27.51,3.92
images/sample_1287.ppm,Kalutara,Inter-monsoon,Potato,6.68,87.64,16.51,53.09,23.29,1.07
images/sample_1288.ppm,Mannar,Maha,Maize,6.65,100.64,12.07,79.76,33.17,1.13
images/sample_1289.ppm,Gampaha,Maha,Banana,7.24,139.81,41.7,51.63,19.95,6.24
images/sample_1290.ppm,Galle,Inter-monsoon,Carrot,6.03,110.55,24.02,65.41,25.1,3.11
images/sample_1291.ppm,Kilinochchi,Inter-monsoon,Tomato,5.81,183.88,40.51,108.57,48.16,5.39
images/sample_1292.ppm,Nuwara Eliya,Inter-monsoon,Tomato,5.48,155.87,23.57,95.59,48.15,1.94
images/sample_1293.ppm,Badulla,Yala,Maize,5.34,139.13,40.18,56.06,23.32,6.38
images/sample_1294.ppm,Matara,Maha,Carrot,5.48,90.99,20.95,55.69,19.72,2.15
images/sample_1295.ppm,Kurunegala,Maha,Chilli,6.74,168.6,28.78,109.84,54.73,2.85
images/sample_1296.ppm,Mullaitivu,Maha,Maize,7.2,146.68,32.82,95.28,41.13,4.16
images/sample_1297.ppm,Batticaloa,Maha,Tomato,5.88,120.54,26.31,70.25,32.28,2.83
images/sample_1298.ppm,Galle,Inter-monsoon,Maize,6.85,137.28,25.29,79.86,30.88,4.3
images/sample_1299.ppm,Mannar,Yala,Potato,5.19,129.06,20.49,75.43,39.93,1.56
images/sample_1300.ppm,Jaffna,Maha,Maize,7.17,150.75,34.46,80.17,32.17,6.11
images/sample_1301.ppm,Gampaha,Inter-monsoon,Tomato,6.03,123.74,36.18,49.55,12.37,6.13
images/sample_1302.ppm,Nuwara Eliya,Maha,Tomato,7.35,144.19,36.68,73.68,26.98,5.64
images/sample_1303.ppm,Kandy,Maha,Paddy,5.15,171.76,25.41,115.83,53.95,3.91
images/sample_1304.ppm,Polonnaruwa,Inter-monsoon,Maize,5.22,137.42,20.71,88.04,45.87,1.99
images/sample_1305.ppm,Ampara,Maha,Tomato,7.47,176.61,36.95,104.58,48.25,5.95
images/sample_1306.ppm,Batticaloa,Maha,Tomato,7.76,150.96,19.78,90.42,43.33,2.94
images/sample_1307.ppm,Puttalam,Yala,Tomato,6.75,185.0,27.68,96.68,54.35,4.29
images/sample_1308.ppm,Puttalam,Yala,Carrot,5.93,155.61,43.02,69.19,32.48,6.07
images/sample_1309.ppm,Batticaloa,Maha,Cabbage,6.7,166.56,32.5,83.45,37.04,5.04
images/sample_1310.ppm,Kurunegala,Inter-monsoon,Cabbage,5.12,167.55,34.19,70.47,32.96,5.84
images/sample_1311.ppm,Kandy,Maha,Cabbage,6.71,83.52,19.72,47.71,14.08,1.47
images/sample_1312.ppm,Mannar,Maha,Tomato,7.43,203.53,35.99,107.48,50.86,6.21
images/sample_1313.ppm,Moneragala,Yala,Potato,7.15,126.85,17.45,95.27,40.45,2.06
images/sample_1314.ppm,Hambantota,Maha,Cabbage,6.43,147.33,33.86,68.74,33.04,4.2
images/sample_1315.ppm,Nuwara Eliya,Inter-monsoon,Tomato,5.49,156.29,19.87,109.76,48.56,3.33
images/sample_1316.ppm,Polonnaruwa,Inter-monsoon,Cabbage,6.95,180.16,30.19,108.24,57.12,3.17
images/sample_1317.ppm,Ratnapura,Yala,Cabbage,6.77,119.26,23.47,71.03,32.96,1.95
images/sample_1318.ppm,Kurunegala,Maha,Potato,7.16,86.82,21.59,48.0,18.84,2.47
images/sample_1319.ppm,Matara,Inter-monsoon,Cabbage,6.65,84.57,19.78,36.68,13.59,2.68
images/sample_1320.ppm,Anuradhapura,Yala,Chilli,7.68,144.34,34.57,90.31,37.72,4.66
images/sample_1321.ppm,Hambantota,Yala,Chilli,7.5,169.5,29.91,107.75,54.87,3.46
